Forcast,country,year,,Ratio,CO2 (mt),Carbon cycle model (tCO2),,,,Stock,DConc.,RF CO2,,Methane (mt CO2e),Emissions,Stock,DConc.,RF,T_s,T_d,Carbon cycle model (tCO2),,,Stock,DConc.,RF,RF METHANE,,Nitrous Oxide (mt CO2e),RF NO2,Stock,DConc.,RF,T_s,T_d,Carbon cycle model (tCO2),,,Stock,DConc.,RF,RF TOTAL N20,RF TOTAL,RF TOTAL Cummulative,CO2e (mt),Cumulative CO2e (mt)
HISTORIC,,,,,(mililon tCO2),C1,C2,C3,C4,(tCO2),(ppb),(W/m2),,Million CO2e,(million tCH4),(tCH4),(ppb),(nW/m2),(nK),(nK),C1,C2,C3,(tCO2),(ppb),(W/m2),,,Million CO2e,(mtN2O),(tN2O),(ppb),(W/m2),(nK),(nK),C1,C2,C3,(tCO2),(ppb),(W/m2),,,,,
HISTORIC,UK,1878,,,270.975,1992.737,1909.554,1424.349,344.072,5670.712,7.27E-04,0.00967,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00967,0.01908,270.97500,546.87400
HISTORIC,UK,1879,,,272.646,2051.983,1965.791,1462.892,348.069,5828.736,7.48E-04,0.00994,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00994,0.01962,272.64600,543.62100
HISTORIC,UK,1880,,,297.125,2116.549,2027.369,1507.308,358.001,6009.227,7.71E-04,0.01025,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.01025,0.02019,297.12500,569.77100
HISTORIC,UK,1881,,,312.312,2184.414,2092.193,1554.813,370.071,6201.491,7.95E-04,0.01058,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.01058,0.02083,312.31200,609.43700
HISTORIC,UK,1882,,,314.965,2252.856,2157.447,1601.785,380.371,6392.459,8.20E-04,0.01090,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.01090,0.02148,314.96500,627.27700
HISTORIC,UK,1883,,,327.73,2324.072,2225.395,1651.094,392.062,6592.623,8.46E-04,0.01125,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.01125,0.02215,327.73000,642.69500
HISTORIC,UK,1884,,,319.098,2393.412,2291.238,1696.634,398.945,6780.228,8.70E-04,0.01157,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.01157,0.02281,319.09800,646.82800
HISTORIC,UK,1885,,,315.291,2461.924,2356.061,1739.870,403.348,6961.203,8.93E-04,0.01187,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.01187,0.02344,315.29100,634.38900
HISTORIC,UK,1886,,,312.429,2529.815,2420.079,1781.130,406.048,7137.072,9.15E-04,0.01217,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.01217,0.02405,312.42900,627.72000
HISTORIC,UK,1887,,,320.442,2599.447,2485.730,1823.539,410.402,7319.118,9.39E-04,0.01248,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.01248,0.02466,320.44200,632.87100
HISTORIC,UK,1888,,,333.168,2671.845,2554.065,1868.397,417.370,7511.676,9.63E-04,0.01281,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.01281,0.02530,333.16800,653.61000
HISTORIC,UK,1889,,,345.024,2746.818,2624.883,1915.392,426.169,7713.262,9.89E-04,0.01316,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.01316,0.02597,345.02400,678.19200
HISTORIC,UK,1890,,,353.023,2823.530,2697.313,1963.378,435.354,7919.574,1.02E-03,0.01351,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.01351,0.02667,353.02300,698.04700
HISTORIC,UK,1891,,,360.472,2901.861,2771.228,2012.171,444.692,8129.952,1.04E-03,0.01387,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.01387,0.02738,360.47200,713.49500
HISTORIC,UK,1892,,,353.008,2978.569,2843.284,2057.540,450.033,8329.426,1.07E-03,0.01421,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.01421,0.02808,353.00800,713.48000
HISTORIC,UK,1893,,,316.211,3047.282,2906.916,2091.292,444.099,8489.588,1.09E-03,0.01448,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.01448,0.02869,316.21100,669.21900
HISTORIC,UK,1894,,,362.102,3125.967,2980.665,2137.093,452.075,8695.799,1.12E-03,0.01483,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.01483,0.02931,362.10200,678.31300
HISTORIC,UK,1895,,,365.55,3205.401,3055.001,2182.631,459.350,8902.382,1.14E-03,0.01519,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.01519,0.03002,365.55000,727.65200
HISTORIC,UK,1896,,,375.981,3287.101,3131.484,2229.885,467.999,9116.469,1.17E-03,0.01555,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.01555,0.03074,375.98100,741.53100
HISTORIC,UK,1897,,,385.969,3370.973,3210.012,2278.684,477.614,9337.282,1.20E-03,0.01593,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.01593,0.03148,385.96900,761.95000
HISTORIC,UK,1898,,,386.878,3455.041,3288.544,2326.423,485.487,9555.495,1.23E-03,0.01630,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.01630,0.03223,386.87800,772.84700
HISTORIC,UK,1899,,,414.552,3545.123,3373.076,2380.688,499.374,9798.261,1.26E-03,0.01671,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.01671,0.03301,414.55200,801.43000
HISTORIC,UK,1900,,,419.741,3636.333,3458.556,2434.953,511.816,10041.658,1.29E-03,0.01713,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.01713,0.03384,419.74100,834.29300
HISTORIC,UK,1901,,,410.701,3725.578,3541.795,2485.201,519.180,10271.754,1.32E-03,0.01752,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.01752,0.03465,410.70100,830.44200
HISTORIC,UK,1902,,,426.64,3818.287,3628.394,2538.593,529.422,10514.696,1.35E-03,0.01794,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.01794,0.03546,426.64000,837.34100
HISTORIC,UK,1903,,,429.985,3911.723,3715.522,2591.488,538.464,10757.198,1.38E-03,0.01835,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.01835,0.03628,429.98500,856.62500
HISTORIC,UK,1904,,,431.993,4005.595,3802.880,2643.523,546.187,10998.184,1.41E-03,0.01876,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.01876,0.03711,431.99300,861.97800
HISTORIC,UK,1905,,,437.672,4100.701,3891.288,2695.757,553.877,11241.623,1.44E-03,0.01918,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.01918,0.03794,437.67200,869.66500
HISTORIC,UK,1906,,,453.35,4199.214,3982.985,2751.007,564.305,11497.512,1.47E-03,0.01961,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.01961,0.03879,453.35000,891.02200
HISTORIC,UK,1907,,,473.568,4302.120,4078.978,2810.476,578.158,11769.732,1.51E-03,0.02008,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.02008,0.03969,473.56800,926.91800
HISTORIC,UK,1908,,,461.964,4402.505,4172.129,2865.063,585.932,12025.629,1.54E-03,0.02051,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.02051,0.04059,461.96400,935.53200
HISTORIC,UK,1909,,,466.086,4503.786,4265.967,2919.340,593.233,12282.325,1.58E-03,0.02095,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.02095,0.04146,466.08600,928.05000
HISTORIC,UK,1910,,,469.732,4605.858,4360.384,2973.181,600.028,12539.452,1.61E-03,0.02139,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.02139,0.04234,469.73200,935.81800
HISTORIC,UK,1911,,,481.351,4710.456,4457.165,3028.850,608.624,12805.096,1.64E-03,0.02184,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.02184,0.04323,481.35100,951.08300
HISTORIC,UK,1912,,,455.886,4809.520,4547.997,3075.825,608.403,13041.744,1.67E-03,0.02225,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.02225,0.04409,455.88600,937.23700
HISTORIC,UK,1913,,,498.322,4917.805,4648.104,3133.516,619.952,13319.377,1.71E-03,0.02272,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.02272,0.04497,498.32200,954.20800
HISTORIC,UK,1914,,,483.183,5022.801,4744.567,3185.373,624.924,13577.665,1.74E-03,0.02316,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.02316,0.04588,483.18300,981.50500
HISTORIC,UK,1915,,,489.481,5129.165,4842.196,3237.610,630.605,13839.576,1.77E-03,0.02361,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.02361,0.04677,489.48100,972.66400
HISTORIC,UK,1916,,,507.072,5239.352,4943.518,3293.404,639.969,14116.243,1.81E-03,0.02408,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.02408,0.04769,507.07200,996.55300
HISTORIC,UK,1917,,,501.169,5348.256,5043.262,3346.025,645.760,14383.303,1.84E-03,0.02453,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.02453,0.04861,501.16900,1008.24100
HISTORIC,UK,1918,,,466.849,5449.702,5135.065,3387.533,640.868,14613.169,1.87E-03,0.02493,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.02493,0.04946,466.84900,968.01800
HISTORIC,UK,1919,,,456.131,5548.820,5224.235,3424.894,634.029,14831.978,1.90E-03,0.02530,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.02530,0.05023,456.13100,922.98000
HISTORIC,UK,1920,,,470.751,5651.114,5316.454,3465.375,632.648,15065.590,1.93E-03,0.02570,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.02570,0.05100,470.75100,926.88200
HISTORIC,UK,1921,,,319.805,5720.607,5374.627,3462.136,589.846,15147.217,1.94E-03,0.02584,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.02584,0.05154,319.80500,790.55600
HISTORIC,UK,1922,,,428.223,5813.660,5456.939,3489.602,585.874,15346.076,1.97E-03,0.02618,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.02618,0.05201,428.22300,748.02800
HISTORIC,UK,1923,,,454.893,5912.509,5545.017,3523.858,590.095,15571.478,2.00E-03,0.02656,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.02656,0.05274,454.89300,883.11600
HISTORIC,UK,1924,,,475.983,6015.940,5637.595,3563.145,599.267,15815.947,2.03E-03,0.02698,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.02698,0.05354,475.98300,930.87600
HISTORIC,UK,1925,,,449.657,6113.650,5724.043,3593.936,599.265,16030.894,2.06E-03,0.02734,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.02734,0.05432,449.65700,925.64000
HISTORIC,UK,1926,,,246.371,6167.187,5764.735,3566.489,543.094,16041.505,2.06E-03,0.02736,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.02736,0.05471,246.37100,696.02800
HISTORIC,UK,1927,,,466.735,6268.608,5854.685,3602.014,559.456,16284.763,2.09E-03,0.02778,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.02778,0.05514,466.73500,713.10600
HISTORIC,UK,1928,,,437.64,6363.707,5937.891,3628.362,564.387,16494.348,2.12E-03,0.02814,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.02814,0.05591,437.64000,904.37500
HISTORIC,UK,1929,,,460.674,6463.812,6026.046,3660.505,574.660,16725.022,2.15E-03,0.02853,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.02853,0.05666,460.67400,898.31400
HISTORIC,UK,1930,,,441.074,6559.657,6109.586,3686.245,577.387,16932.875,2.17E-03,0.02888,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.02888,0.05741,441.07400,901.74800
HISTORIC,UK,1931,,,412.212,6649.231,6186.451,3703.139,571.574,17110.395,2.19E-03,0.02919,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.02919,0.05807,412.21200,853.28600
HISTORIC,UK,1932,,,395.9,6735.260,6259.467,3714.970,562.460,17272.156,2.22E-03,0.02946,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.02946,0.05865,395.90000,808.11200
HISTORIC,UK,1933,,,392.154,6820.475,6331.458,3725.425,554.200,17431.558,2.24E-03,0.02973,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.02973,0.05920,392.15400,788.05400
HISTORIC,UK,1934,,,423.204,6912.437,6410.223,3744.365,556.232,17623.257,2.26E-03,0.03006,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.03006,0.05980,423.20400,815.35800
HISTORIC,UK,1935,,,429.107,7005.682,6490.110,3764.461,559.473,17819.727,2.29E-03,0.03040,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.03040,0.06046,429.10700,852.31100
HISTORIC,UK,1936,,,453.796,7104.292,6575.326,3790.987,568.864,18039.469,2.31E-03,0.03077,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.03077,0.06117,453.79600,882.90300
HISTORIC,UK,1937,,,468.131,7206.017,6663.537,3820.845,580.269,18270.668,2.34E-03,0.03117,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.03117,0.06194,468.13100,921.92700
HISTORIC,UK,1938,,,448.94,7303.571,6747.225,3844.478,584.007,18479.281,2.37E-03,0.03152,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.03152,0.06269,448.94000,917.07100
HISTORIC,UK,1939,,,452.456,7401.890,6831.489,3868.465,587.941,18689.786,2.40E-03,0.03188,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.03188,0.06340,452.45600,901.39600
HISTORIC,UK,1940,,,475.144,7505.139,6920.622,3898.212,597.329,18921.302,2.43E-03,0.03228,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.03228,0.06416,475.14400,927.60000
HISTORIC,UK,1941,,,469.651,7607.194,7008.299,3925.605,603.252,19144.350,2.46E-03,0.03266,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.03266,0.06493,469.65100,944.79500
HISTORIC,UK,1942,,,468.9,7709.086,7095.586,3952.046,607.740,19364.457,2.48E-03,0.03303,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.03303,0.06569,468.90000,938.55100
HISTORIC,UK,1943,,,454.82,7807.918,7179.497,3973.797,607.407,19568.620,2.51E-03,0.03338,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.03338,0.06641,454.82000,923.72000
